Series_reference,Period,Reference_period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title
LASQ.SAEAZZ,2009.03,Quarterly,1647384,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2009.06,Quarterly,1820671,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2009.09,Quarterly,1685405,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2009.12,Quarterly,1769393,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2010.03,Quarterly,1716188,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2010.06,Quarterly,1902424,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2010.09,Quarterly,1834584,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2010.12,Quarterly,2040473,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2011.03,Quarterly,1983667,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2011.06,Quarterly,2126863,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2011.09,Quarterly,2050716,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2011.12,Quarterly,2163058,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2012.03,Quarterly,1976581,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2012.06,Quarterly,2357478,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2012.09,Quarterly,2054499,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2012.12,Quarterly,2111397,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2013.03,Quarterly,1985105,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2013.06,Quarterly,2222345,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2013.09,Quarterly,2091472,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2013.12,Quarterly,2110420,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2014.03,Quarterly,2070026,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2014.06,Quarterly,2286510,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2014.09,Quarterly,2251514,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2014.12,Quarterly,2237815,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2015.03,Quarterly,2148567,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2015.06,Quarterly,2509539,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2015.09,Quarterly,2333985,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2015.12,Quarterly,2335449,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2016.03,Quarterly,2241256,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2016.06,Quarterly,2603553,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2016.09,Quarterly,2476051,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2016.12,Quarterly,2428763,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2017.03,Quarterly,2393763,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2017.06,Quarterly,2753528,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2017.09,Quarterly,2577944,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2017.12,Quarterly,2554666,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2018.03,Quarterly,2482035,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2018.06,Quarterly,2891607,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2018.09,Quarterly,2758396,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2018.12,Quarterly,2700730,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2019.03,Quarterly,2671230,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2019.06,Quarterly,3067599,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2019.09,Quarterly,2978377,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2019.12,Quarterly,2927976,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2020.03,Quarterly,2887721,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2020.06,Quarterly,3138300,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2020.09,Quarterly,3097049,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2020.12,Quarterly,3090839,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2021.03,Quarterly,2971303,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2021.06,Quarterly,3304862,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2021.09,Quarterly,3185200,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2021.12,Quarterly,3225615,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2022.03,Quarterly,3165980,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2022.06,Quarterly,3639827,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2022.09,Quarterly,3760436,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2022.12,Quarterly,3802058,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2023.03,Quarterly,3834967,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2023.06,Quarterly,4327954,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2023.09,Quarterly,4251643,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2023.12,Quarterly,4295329,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2024.03,Quarterly,4239378,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2024.06,Quarterly,4631205,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2024.09,Quarterly,4644963,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2024.12,Quarterly,4670095,Provisional,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SARAAZ,1992.09,Quarterly,144610,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1992.12,Quarterly,148392,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1993.03,Quarterly,147594,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1993.06,Quarterly,156767,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1993.09,Quarterly,142391,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1993.12,Quarterly,151755,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1994.03,Quarterly,146403,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1994.06,Quarterly,153698,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1994.09,Quarterly,141673,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1994.12,Quarterly,145025,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1995.03,Quarterly,146607,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1995.06,Quarterly,163681,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1995.09,Quarterly,152407,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1995.12,Quarterly,163882,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1996.03,Quarterly,163852,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1996.06,Quarterly,174270,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1996.09,Quarterly,161429,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1996.12,Quarterly,175623,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1997.03,Quarterly,169645,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1997.06,Quarterly,176098,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1997.09,Quarterly,166775,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1997.12,Quarterly,168054,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1998.03,Quarterly,156081,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1998.06,Quarterly,170534,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1998.09,Quarterly,162677,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1998.12,Quarterly,174546,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1999.03,Quarterly,168998,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1999.06,Quarterly,181303,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1999.09,Quarterly,165821,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,1999.12,Quarterly,176438,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,2000.03,Quarterly,179812,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,2000.06,Quarterly,190361,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,2000.09,Quarterly,174271,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,2000.12,Quarterly,182930,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,2001.03,Quarterly,178335,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,2001.06,Quarterly,187358,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,2001.09,Quarterly,180794,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,2001.12,Quarterly,173874,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,2002.03,Quarterly,184121,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,2002.06,Quarterly,204699,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,2002.09,Quarterly,195899,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,2002.12,Quarterly,194105,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,2003.03,Quarterly,199801,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
LASQ.SARAAZ,2003.06,Quarterly,214409,Final,Dollars,3,Local Authority Statistics - LAS,Income - Actual,"Sales of goods and services, and all other income"
